date,geography_id,temperature_min_c,temperature_max_c,temperature_avg_c,rainfall_mm,humidity_pct
2023-05-28,KE-NAI-006,17.7,27.5,22.6,0.0,75.2
2023-05-29,KE-NAI-006,20.7,30.1,25.4,99.6,94.9
2023-05-30,KE-NAI-006,19.4,28.3,23.8,178.3,95.0
2023-05-31,KE-NAI-006,18.8,29.6,24.2,156.8,95.0
2023-06-01,KE-NAI-006,17.5,26.0,21.7,0.0,55.8
2023-06-02,KE-NAI-006,21.0,28.3,24.6,0.0,58.6
2023-06-03,KE-NAI-006,18.6,24.7,21.6,0.8,56.3
2023-06-04,KE-NAI-006,18.3,26.1,22.2,0.0,57.8
2023-06-05,KE-NAI-006,17.4,23.9,20.6,0.0,53.0
2023-06-06,KE-NAI-006,14.6,26.0,20.3,0.0,61.2
2023-06-07,KE-NAI-006,18.6,27.6,23.1,0.0,55.0
2023-06-08,KE-NAI-006,19.5,27.8,23.7,0.0,51.4
2023-06-09,KE-NAI-006,18.1,29.0,23.5,0.0,44.8
2023-06-10,KE-NAI-006,16.4,28.0,22.2,0.0,49.1
2023-06-11,KE-NAI-006,16.6,27.1,21.9,0.0,53.4
2023-06-12,KE-NAI-006,18.1,24.5,21.3,0.0,61.1
2023-06-13,KE-NAI-006,19.4,26.6,23.0,0.0,60.3
2023-06-14,KE-NAI-006,17.8,28.9,23.3,30.0,64.6
2023-06-15,KE-NAI-006,19.6,28.9,24.2,0.0,55.8
2023-06-16,KE-NAI-006,15.4,22.0,18.7,0.0,55.1
2023-06-17,KE-NAI-006,14.3,25.3,19.8,0.0,58.2
2023-06-18,KE-NAI-006,18.3,25.6,21.9,0.0,54.0
2023-06-19,KE-NAI-006,17.0,24.2,20.6,0.0,56.3
2023-06-20,KE-NAI-006,17.4,24.1,20.8,0.0,59.1
2023-06-21,KE-NAI-006,16.7,24.4,20.6,0.0,54.9
2023-06-22,KE-NAI-006,16.3,23.4,19.9,0.0,50.0
2023-06-23,KE-NAI-006,13.0,24.8,18.9,10.3,54.5
2023-06-24,KE-NAI-006,16.4,26.9,21.6,0.0,59.7
2023-06-25,KE-NAI-006,14.9,24.9,19.9,0.0,60.2
2023-06-26,KE-NAI-006,14.4,22.6,18.5,0.0,50.5
2023-06-27,KE-NAI-006,13.0,22.1,17.5,0.0,55.9
2023-06-28,KE-NAI-006,13.6,21.7,17.7,0.0,53.1
2023-06-29,KE-NAI-006,12.3,24.2,18.2,0.0,48.9
2023-06-30,KE-NAI-006,12.7,24.4,18.5,0.0,52.2
2023-07-01,KE-NAI-006,15.0,22.2,18.6,0.0,55.7
2023-07-02,KE-NAI-006,15.1,27.0,21.0,3.2,53.1
2023-07-03,KE-NAI-006,14.2,25.0,19.6,0.0,56.1
2023-07-04,KE-NAI-006,14.5,20.6,17.5,0.0,57.7
2023-07-05,KE-NAI-006,13.3,22.7,18.0,0.0,60.2
2023-07-06,KE-NAI-006,15.0,23.9,19.5,24.1,63.2
2023-07-07,KE-NAI-006,14.1,25.5,19.8,0.0,58.0
2023-07-08,KE-NAI-006,16.9,25.0,21.0,0.0,55.3
2023-07-09,KE-NAI-006,13.7,24.5,19.1,0.0,58.6
2023-07-10,KE-NAI-006,13.1,24.2,18.7,0.0,58.0
2023-07-11,KE-NAI-006,10.9,22.0,16.4,0.0,55.0
2023-07-12,KE-NAI-006,11.4,21.1,16.2,30.0,66.0
2023-07-13,KE-NAI-006,12.1,21.7,16.9,0.0,56.4
2023-07-14,KE-NAI-006,11.9,23.9,17.9,0.0,57.9
2023-07-15,KE-NAI-006,12.0,22.5,17.2,0.0,50.9
2023-07-16,KE-NAI-006,12.5,23.0,17.7,0.0,52.5
2023-07-17,KE-NAI-006,10.7,22.0,16.4,0.0,51.8
2023-07-18,KE-NAI-006,10.1,20.4,15.3,0.0,53.6
2023-07-19,KE-NAI-006,13.1,20.6,16.8,0.0,53.0
2023-07-20,KE-NAI-006,11.3,19.4,15.3,0.0,55.0
2023-07-21,KE-NAI-006,8.5,19.8,14.2,0.0,50.9
2023-07-22,KE-NAI-006,13.3,21.0,17.2,0.0,49.9
2023-07-23,KE-NAI-006,12.1,20.1,16.1,0.0,58.7
2023-07-24,KE-NAI-006,12.7,19.3,16.0,0.0,52.0
2023-07-25,KE-NAI-006,12.1,19.4,15.7,0.0,52.5
2023-07-26,KE-NAI-006,6.7,17.2,12.0,0.0,58.5
2023-07-27,KE-NAI-006,10.2,17.1,13.7,0.0,51.0
2023-07-28,KE-NAI-006,9.9,19.6,14.8,0.0,55.3
2023-07-29,KE-NAI-006,11.2,20.3,15.8,0.0,54.9
2023-07-30,KE-NAI-006,10.4,18.8,14.6,0.0,66.6
2023-07-31,KE-NAI-006,11.5,19.1,15.3,0.0,55.6
2023-08-01,KE-NAI-006,12.9,19.8,16.4,0.0,51.3
2023-08-02,KE-NAI-006,8.9,19.2,14.1,0.0,55.9
2023-08-03,KE-NAI-006,11.3,17.8,14.5,0.0,68.0
2023-08-04,KE-NAI-006,10.5,17.2,13.9,0.0,59.4
2023-08-05,KE-NAI-006,8.7,17.0,12.8,0.0,63.7
2023-08-06,KE-NAI-006,12.2,19.9,16.0,0.0,53.0
2023-08-07,KE-NAI-006,12.2,21.8,17.0,0.0,48.0
2023-08-08,KE-NAI-006,6.0,17.9,12.0,0.0,59.0
2023-08-09,KE-NAI-006,9.8,16.8,13.3,0.0,60.1
2023-08-10,KE-NAI-006,10.8,18.6,14.7,0.0,65.6
2023-08-11,KE-NAI-006,9.3,16.5,12.9,30.0,71.2
2023-08-12,KE-NAI-006,9.5,19.7,14.6,0.0,70.4
2023-08-13,KE-NAI-006,9.4,17.2,13.3,0.0,59.3
2023-08-14,KE-NAI-006,11.4,18.6,15.0,0.0,53.4
2023-08-15,KE-NAI-006,9.2,16.8,13.0,0.0,56.0
2023-08-16,KE-NAI-006,8.7,20.0,14.4,0.0,56.5
2023-08-17,KE-NAI-006,11.4,19.1,15.2,4.4,62.0
2023-08-18,KE-NAI-006,7.6,15.3,11.4,0.0,61.5
2023-08-19,KE-NAI-006,7.9,16.3,12.1,0.0,59.4
2023-08-20,KE-NAI-006,8.3,15.3,11.8,0.0,56.4
2023-08-21,KE-NAI-006,8.5,18.1,13.3,0.0,60.3
2023-08-22,KE-NAI-006,9.3,15.3,12.3,0.0,59.7
2023-08-23,KE-NAI-006,8.1,15.8,11.9,0.0,60.0
2023-08-24,KE-NAI-006,6.7,17.4,12.1,0.0,65.7
2023-08-25,KE-NAI-006,6.3,17.1,11.7,0.0,56.7
2023-08-26,KE-NAI-006,8.6,18.5,13.5,0.0,58.9
2023-08-27,KE-NAI-006,9.4,17.8,13.6,0.0,62.0
2023-08-28,KE-NAI-006,5.9,16.2,11.1,0.0,60.1
2023-08-29,KE-NAI-006,5.5,15.8,10.7,0.0,65.4
2023-08-30,KE-NAI-006,5.2,16.8,11.0,0.0,50.5
2023-08-31,KE-NAI-006,6.3,15.1,10.7,0.0,66.3
2023-09-01,KE-NAI-006,6.9,17.6,12.3,0.0,60.1
2023-09-02,KE-NAI-006,6.7,13.0,9.8,0.7,66.9
2023-09-03,KE-NAI-006,6.5,16.7,11.6,0.0,61.0
2023-09-04,KE-NAI-006,10.0,17.8,13.9,0.0,66.7
2023-09-05,KE-NAI-006,6.3,17.5,11.9,1.6,63.1
2023-09-06,KE-NAI-006,9.0,16.9,13.0,0.0,60.8
2023-09-07,KE-NAI-006,5.0,16.7,10.7,9.4,68.2
2023-09-08,KE-NAI-006,7.6,14.9,11.2,0.0,58.2
2023-09-09,KE-NAI-006,7.3,15.3,11.3,0.0,62.5
2023-09-10,KE-NAI-006,9.1,17.4,13.3,0.0,61.2
2023-09-11,KE-NAI-006,5.0,13.3,9.1,0.0,53.5
2023-09-12,KE-NAI-006,6.0,17.9,11.9,0.0,59.6
2023-09-13,KE-NAI-006,5.0,12.8,8.7,0.0,65.3
2023-09-14,KE-NAI-006,7.6,14.5,11.1,0.0,58.0
2023-09-15,KE-NAI-006,7.3,15.5,11.4,0.0,59.3
2023-09-16,KE-NAI-006,5.0,15.7,9.9,0.0,61.4
2023-09-17,KE-NAI-006,7.5,13.9,10.7,0.0,52.7
2023-09-18,KE-NAI-006,6.4,16.5,11.5,0.0,56.6
2023-09-19,KE-NAI-006,6.5,17.6,12.0,0.0,60.0
2023-09-20,KE-NAI-006,5.4,16.6,11.0,0.0,55.2
2023-09-21,KE-NAI-006,8.6,14.7,11.7,30.0,70.2
2023-09-22,KE-NAI-006,5.1,16.6,10.8,0.0,59.0
2023-09-23,KE-NAI-006,8.6,16.5,12.5,0.0,65.0
2023-09-24,KE-NAI-006,5.0,14.5,9.2,0.0,63.9
2023-09-25,KE-NAI-006,7.6,16.1,11.9,3.3,60.4
2023-09-26,KE-NAI-006,6.1,12.5,9.3,0.0,60.7
2023-09-27,KE-NAI-006,5.9,17.0,11.5,0.0,61.6
2023-09-28,KE-NAI-006,8.5,14.6,11.5,0.0,66.3
2023-09-29,KE-NAI-006,6.9,14.3,10.6,8.5,67.5
2023-09-30,KE-NAI-006,9.2,15.6,12.4,0.0,61.7
2023-10-01,KE-NAI-006,5.6,12.4,9.0,0.0,77.3
2023-10-02,KE-NAI-006,5.8,14.1,9.9,0.0,86.7
2023-10-03,KE-NAI-006,7.7,15.4,11.6,0.0,85.2
2023-10-04,KE-NAI-006,5.0,12.8,8.7,94.9,95.0
2023-10-05,KE-NAI-006,7.5,13.6,10.6,77.2,95.0
2023-10-06,KE-NAI-006,5.4,12.2,8.8,0.0,83.3
2023-10-07,KE-NAI-006,7.8,18.0,12.9,108.3,95.0
2023-10-08,KE-NAI-006,7.3,17.3,12.3,0.0,76.7
2023-10-09,KE-NAI-006,7.1,14.0,10.5,121.4,95.0
2023-10-10,KE-NAI-006,7.0,15.3,11.1,83.4,95.0
2023-10-11,KE-NAI-006,5.0,15.1,9.1,197.7,95.0
2023-10-12,KE-NAI-006,8.1,16.7,12.4,143.2,95.0
2023-10-13,KE-NAI-006,5.0,14.7,9.2,240.6,95.0
2023-10-14,KE-NAI-006,6.9,13.6,10.3,0.0,81.3
2023-10-15,KE-NAI-006,5.2,14.6,9.9,0.0,88.1
2023-10-16,KE-NAI-006,8.4,16.7,12.6,0.0,87.0
2023-10-17,KE-NAI-006,8.0,14.4,11.2,80.0,95.0
2023-10-18,KE-NAI-006,8.8,17.3,13.1,78.4,95.0
2023-10-19,KE-NAI-006,5.8,14.7,10.2,0.0,80.2
2023-10-20,KE-NAI-006,7.8,17.3,12.5,0.0,82.8
2023-10-21,KE-NAI-006,6.3,15.9,11.1,0.0,75.4
2023-10-22,KE-NAI-006,6.6,15.6,11.1,0.0,75.5
2023-10-23,KE-NAI-006,10.1,17.3,13.7,0.0,71.7
2023-10-24,KE-NAI-006,5.0,16.4,10.6,80.1,95.0
2023-10-25,KE-NAI-006,5.9,13.6,9.7,0.0,82.0
2023-10-26,KE-NAI-006,7.4,13.5,10.4,0.0,88.8
2023-10-27,KE-NAI-006,8.9,18.1,13.5,0.0,77.5
2023-10-28,KE-NAI-006,6.2,15.1,10.7,0.0,83.3
2023-10-29,KE-NAI-006,5.6,16.5,11.0,11.9,87.1
2023-10-30,KE-NAI-006,7.9,17.8,12.8,0.0,80.5
2023-10-31,KE-NAI-006,6.7,13.3,10.0,91.0,95.0
2023-11-01,KE-NAI-006,8.5,15.7,12.1,30.4,88.8
2023-11-02,KE-NAI-006,6.2,16.5,11.3,0.0,81.1
2023-11-03,KE-NAI-006,7.6,17.3,12.5,0.0,80.1
2023-11-04,KE-NAI-006,6.9,17.5,12.2,0.0,79.3
2023-11-05,KE-NAI-006,6.7,17.2,12.0,0.0,85.8
2023-11-06,KE-NAI-006,6.4,16.1,11.3,0.0,77.9
2023-11-07,KE-NAI-006,6.9,14.6,10.7,0.0,81.3
2023-11-08,KE-NAI-006,10.6,16.8,13.7,0.0,80.2
2023-11-09,KE-NAI-006,11.4,17.4,14.4,0.0,79.5
2023-11-10,KE-NAI-006,6.9,15.0,11.0,146.8,95.0
2023-11-11,KE-NAI-006,5.0,15.8,10.4,0.0,78.2
2023-11-12,KE-NAI-006,8.3,16.7,12.5,100.3,95.0
2023-11-13,KE-NAI-006,7.6,19.4,13.5,58.4,95.0
2023-11-14,KE-NAI-006,7.2,16.2,11.7,0.0,78.7
2023-11-15,KE-NAI-006,10.9,20.5,15.7,0.0,69.3
2023-11-16,KE-NAI-006,8.5,17.4,13.0,90.5,95.0
2023-11-17,KE-NAI-006,8.1,16.8,12.4,0.0,80.4
2023-11-18,KE-NAI-006,7.7,17.0,12.3,140.9,95.0
2023-11-19,KE-NAI-006,9.6,17.9,13.8,41.2,89.6
2023-11-20,KE-NAI-006,10.7,19.8,15.2,0.0,78.1
2023-11-21,KE-NAI-006,10.2,19.1,14.6,0.0,79.7
2023-11-22,KE-NAI-006,10.7,19.4,15.0,0.0,75.7
2023-11-23,KE-NAI-006,9.4,21.3,15.4,91.8,95.0
2023-11-24,KE-NAI-006,10.8,19.2,15.0,0.0,68.0
2023-11-25,KE-NAI-006,11.1,18.5,14.8,0.0,78.7
2023-11-26,KE-NAI-006,10.0,17.9,14.0,0.0,78.3
2023-11-27,KE-NAI-006,9.8,19.4,14.6,191.2,95.0
2023-11-28,KE-NAI-006,8.4,18.5,13.4,59.8,95.0
2023-11-29,KE-NAI-006,9.8,20.9,15.4,175.2,95.0
2023-11-30,KE-NAI-006,9.0,19.0,14.0,0.0,83.0
2023-12-01,KE-NAI-006,9.4,20.5,14.9,8.2,65.9
2023-12-02,KE-NAI-006,12.4,21.3,16.8,0.0,45.6
2023-12-03,KE-NAI-006,9.0,20.8,14.9,0.0,58.7
2023-12-04,KE-NAI-006,10.5,18.2,14.3,2.2,61.3
2023-12-05,KE-NAI-006,11.3,22.5,16.9,0.0,57.6
2023-12-06,KE-NAI-006,13.2,19.7,16.4,0.0,47.6
2023-12-07,KE-NAI-006,12.9,19.6,16.3,0.0,54.9
2023-12-08,KE-NAI-006,9.3,19.5,14.4,0.0,57.6
2023-12-09,KE-NAI-006,11.9,19.4,15.7,0.0,53.8
2023-12-10,KE-NAI-006,12.9,23.3,18.1,0.0,53.5
2023-12-11,KE-NAI-006,13.3,21.7,17.5,3.6,57.4
2023-12-12,KE-NAI-006,12.1,20.2,16.2,21.1,60.3
2023-12-13,KE-NAI-006,9.3,19.9,14.6,0.0,61.2
2023-12-14,KE-NAI-006,11.3,23.1,17.2,0.0,52.5
2023-12-15,KE-NAI-006,13.7,21.3,17.5,0.0,56.1
2023-12-16,KE-NAI-006,13.0,22.7,17.8,0.0,56.3
2023-12-17,KE-NAI-006,11.9,23.4,17.7,0.0,53.0
2023-12-18,KE-NAI-006,12.5,21.7,17.1,0.6,52.2
2023-12-19,KE-NAI-006,12.8,21.6,17.2,0.0,54.2
2023-12-20,KE-NAI-006,15.8,21.9,18.9,0.0,49.9
2023-12-21,KE-NAI-006,13.2,21.1,17.2,0.0,57.7
2023-12-22,KE-NAI-006,12.6,20.3,16.5,0.0,48.3
2023-12-23,KE-NAI-006,13.6,23.1,18.4,4.6,57.4
2023-12-24,KE-NAI-006,12.7,22.9,17.8,0.0,55.6
2023-12-25,KE-NAI-006,12.8,21.0,16.9,0.0,53.2
2023-12-26,KE-NAI-006,12.8,22.1,17.5,0.0,59.1
2023-12-27,KE-NAI-006,15.6,24.8,20.2,0.0,54.2
2023-12-28,KE-NAI-006,13.9,24.1,19.0,0.0,48.4
2023-12-29,KE-NAI-006,15.5,24.7,20.1,0.0,57.1
2023-12-30,KE-NAI-006,15.1,22.6,18.9,0.0,54.6
2023-12-31,KE-NAI-006,10.4,22.1,16.2,0.0,52.0
2024-01-01,KE-NAI-006,16.6,23.8,20.2,0.0,57.4
2024-01-02,KE-NAI-006,15.1,25.1,20.1,0.0,55.4
2024-01-03,KE-NAI-006,17.6,23.8,20.7,0.0,52.3
2024-01-04,KE-NAI-006,15.6,26.7,21.2,0.0,59.5
2024-01-05,KE-NAI-006,14.0,25.8,19.9,0.0,51.3
2024-01-06,KE-NAI-006,16.8,25.1,21.0,0.0,63.1
2024-01-07,KE-NAI-006,13.0,24.8,18.9,0.0,54.0
2024-01-08,KE-NAI-006,12.6,24.2,18.4,0.0,51.3
2024-01-09,KE-NAI-006,12.3,24.3,18.3,0.0,55.8
2024-01-10,KE-NAI-006,16.4,27.9,22.1,0.0,56.7
2024-01-11,KE-NAI-006,16.8,25.1,20.9,0.0,56.6
2024-01-12,KE-NAI-006,15.5,26.9,21.2,0.0,57.8
2024-01-13,KE-NAI-006,16.5,27.3,21.9,26.3,69.2
2024-01-14,KE-NAI-006,17.3,27.0,22.2,0.0,50.5
2024-01-15,KE-NAI-006,18.3,26.2,22.3,0.0,51.7
2024-01-16,KE-NAI-006,13.7,24.3,19.0,0.0,46.6
2024-01-17,KE-NAI-006,18.0,27.9,23.0,0.0,60.0
2024-01-18,KE-NAI-006,18.8,26.5,22.7,0.0,47.0
2024-01-19,KE-NAI-006,16.4,24.2,20.3,0.0,57.8
2024-01-20,KE-NAI-006,18.4,26.3,22.3,0.0,57.3
2024-01-21,KE-NAI-006,16.9,25.7,21.3,0.0,55.6
2024-01-22,KE-NAI-006,15.8,27.2,21.5,0.0,55.6
2024-01-23,KE-NAI-006,18.8,28.6,23.7,0.0,54.0
2024-01-24,KE-NAI-006,17.5,26.9,22.2,0.0,48.2
2024-01-25,KE-NAI-006,19.7,28.5,24.1,0.0,60.7
2024-01-26,KE-NAI-006,16.5,26.2,21.4,1.0,53.4
2024-01-27,KE-NAI-006,17.4,25.7,21.5,0.0,52.5
2024-01-28,KE-NAI-006,19.2,25.2,22.2,0.0,53.1
2024-01-29,KE-NAI-006,17.0,26.8,21.9,0.2,58.4
2024-01-30,KE-NAI-006,15.4,22.5,19.0,0.0,54.5
2024-01-31,KE-NAI-006,16.3,27.1,21.7,5.0,53.8
2024-02-01,KE-NAI-006,18.9,25.0,22.0,0.0,51.4
2024-02-02,KE-NAI-006,18.5,27.2,22.9,0.0,59.2
2024-02-03,KE-NAI-006,20.6,29.6,25.1,0.0,54.5
2024-02-04,KE-NAI-006,18.8,26.0,22.4,0.0,61.6
2024-02-05,KE-NAI-006,20.9,31.1,26.0,0.0,56.6
2024-02-06,KE-NAI-006,19.4,31.0,25.2,0.0,52.5
2024-02-07,KE-NAI-006,19.5,26.0,22.7,0.0,55.4
2024-02-08,KE-NAI-006,18.9,28.7,23.8,0.0,62.0
2024-02-09,KE-NAI-006,18.0,29.0,23.5,0.0,54.5
2024-02-10,KE-NAI-006,19.2,30.5,24.9,0.0,57.4
2024-02-11,KE-NAI-006,19.0,26.5,22.7,0.0,58.9
2024-02-12,KE-NAI-006,19.3,27.7,23.5,0.0,61.0
2024-02-13,KE-NAI-006,19.1,30.3,24.7,0.0,55.0
2024-02-14,KE-NAI-006,22.4,30.8,26.6,0.0,51.1
2024-02-15,KE-NAI-006,17.7,28.4,23.1,0.0,60.2
2024-02-16,KE-NAI-006,20.9,30.9,25.9,0.0,62.8
2024-02-17,KE-NAI-006,21.8,30.5,26.1,0.0,55.9
2024-02-18,KE-NAI-006,19.7,28.4,24.1,0.0,57.4
2024-02-19,KE-NAI-006,21.3,27.6,24.4,0.0,49.3
2024-02-20,KE-NAI-006,19.8,28.2,24.0,0.0,52.2
2024-02-21,KE-NAI-006,21.0,30.3,25.7,0.0,49.0
2024-02-22,KE-NAI-006,17.9,29.2,23.6,0.0,52.9
2024-02-23,KE-NAI-006,21.3,27.4,24.3,0.0,55.9
2024-02-24,KE-NAI-006,21.1,28.7,24.9,0.0,53.8
2024-02-25,KE-NAI-006,23.1,29.7,26.4,0.0,59.0
2024-02-26,KE-NAI-006,21.3,28.1,24.7,19.7,63.6
2024-02-27,KE-NAI-006,23.7,31.5,27.6,0.0,52.5
2024-02-28,KE-NAI-006,21.2,29.4,25.3,0.0,49.7
2024-02-29,KE-NAI-006,21.4,27.9,24.6,0.0,54.7
2024-03-01,KE-NAI-006,22.3,28.5,25.4,65.8,95.0
2024-03-02,KE-NAI-006,17.7,29.4,23.6,0.0,76.2
2024-03-03,KE-NAI-006,20.5,32.1,26.3,207.6,95.0
2024-03-04,KE-NAI-006,23.0,31.0,27.0,0.0,71.0
2024-03-05,KE-NAI-006,21.8,29.0,25.4,0.0,81.8
2024-03-06,KE-NAI-006,21.5,31.3,26.4,224.2,95.0
2024-03-07,KE-NAI-006,21.2,27.2,24.2,0.0,75.3
2024-03-08,KE-NAI-006,22.2,30.7,26.4,250.0,95.0
2024-03-09,KE-NAI-006,23.8,31.6,27.7,0.0,75.4
2024-03-10,KE-NAI-006,22.6,31.5,27.0,130.8,95.0
2024-03-11,KE-NAI-006,18.8,29.8,24.3,0.0,84.5
2024-03-12,KE-NAI-006,20.8,29.0,24.9,113.3,95.0
2024-03-13,KE-NAI-006,22.2,30.1,26.1,0.0,76.5
2024-03-14,KE-NAI-006,18.5,29.7,24.1,0.0,77.9
2024-03-15,KE-NAI-006,24.4,31.0,27.7,114.5,95.0
2024-03-16,KE-NAI-006,22.9,29.8,26.4,250.0,95.0
2024-03-17,KE-NAI-006,21.8,30.7,26.2,154.5,95.0
2024-03-18,KE-NAI-006,21.3,32.8,27.1,0.0,75.0
2024-03-19,KE-NAI-006,18.9,30.0,24.5,0.0,71.5
2024-03-20,KE-NAI-006,19.1,29.2,24.2,33.7,85.8
2024-03-21,KE-NAI-006,22.8,33.4,28.1,0.0,80.7
2024-03-22,KE-NAI-006,22.4,29.4,25.9,0.0,71.2
2024-03-23,KE-NAI-006,22.9,31.6,27.3,0.0,75.1
2024-03-24,KE-NAI-006,23.8,31.2,27.5,154.4,95.0
2024-03-25,KE-NAI-006,24.3,30.7,27.5,250.0,91.2
2024-03-26,KE-NAI-006,22.4,30.4,26.4,58.2,93.9
2024-03-27,KE-NAI-006,19.5,28.7,24.1,209.6,95.0
2024-03-28,KE-NAI-006,22.1,31.9,27.0,0.0,73.2
2024-03-29,KE-NAI-006,24.5,30.9,27.7,131.5,95.0
2024-03-30,KE-NAI-006,22.9,32.4,27.7,139.9,95.0
2024-03-31,KE-NAI-006,23.3,30.8,27.1,0.0,84.4
2024-04-01,KE-NAI-006,22.0,31.5,26.7,0.0,70.3
2024-04-02,KE-NAI-006,24.2,30.3,27.2,0.0,70.7
2024-04-03,KE-NAI-006,23.0,32.6,27.8,43.6,91.7
2024-04-04,KE-NAI-006,22.0,30.9,26.4,0.0,73.5
2024-04-05,KE-NAI-006,20.9,31.8,26.3,208.5,95.0
2024-04-06,KE-NAI-006,23.5,29.9,26.7,53.8,95.0
2024-04-07,KE-NAI-006,21.1,31.2,26.2,0.0,76.7
2024-04-08,KE-NAI-006,20.9,31.3,26.1,33.8,84.7
2024-04-09,KE-NAI-006,22.6,31.6,27.1,190.1,95.0
2024-04-10,KE-NAI-006,20.9,32.0,26.5,0.0,72.5
2024-04-11,KE-NAI-006,23.1,30.8,26.9,0.0,74.4
2024-04-12,KE-NAI-006,22.2,30.3,26.2,54.8,84.8
2024-04-13,KE-NAI-006,20.9,31.9,26.4,84.3,95.0
2024-04-14,KE-NAI-006,22.6,30.0,26.3,0.0,73.5
2024-04-15,KE-NAI-006,20.5,27.4,23.9,22.7,76.8
2024-04-16,KE-NAI-006,21.5,31.8,26.6,0.0,77.3
2024-04-17,KE-NAI-006,22.2,28.9,25.5,0.0,70.6
2024-04-18,KE-NAI-006,23.8,31.0,27.4,0.0,74.5
2024-04-19,KE-NAI-006,19.4,30.8,25.1,250.0,95.0
2024-04-20,KE-NAI-006,23.2,30.5,26.9,121.2,95.0
2024-04-21,KE-NAI-006,21.4,29.3,25.4,0.0,76.4
2024-04-22,KE-NAI-006,21.5,29.4,25.5,0.0,76.0
2024-04-23,KE-NAI-006,23.5,29.9,26.7,0.0,78.4
2024-04-24,KE-NAI-006,23.2,29.2,26.2,0.0,82.0
2024-04-25,KE-NAI-006,21.4,31.7,26.5,230.1,93.7
2024-04-26,KE-NAI-006,22.3,32.4,27.3,0.0,70.1
2024-04-27,KE-NAI-006,22.6,30.4,26.5,0.0,72.3
2024-04-28,KE-NAI-006,20.1,31.5,25.8,56.1,95.0
2024-04-29,KE-NAI-006,24.7,30.9,27.8,129.6,95.0
2024-04-30,KE-NAI-006,21.2,30.9,26.0,0.0,66.8
2024-05-01,KE-NAI-006,22.9,29.1,26.0,0.0,75.7
2024-05-02,KE-NAI-006,21.6,31.4,26.5,0.0,84.3
2024-05-03,KE-NAI-006,19.8,28.4,24.1,0.0,75.7
2024-05-04,KE-NAI-006,19.8,30.0,24.9,149.3,90.0
2024-05-05,KE-NAI-006,20.8,27.0,23.9,0.0,75.4
2024-05-06,KE-NAI-006,23.3,30.3,26.8,95.2,95.0
2024-05-07,KE-NAI-006,20.3,27.9,24.1,0.0,74.8
2024-05-08,KE-NAI-006,24.4,33.6,29.0,120.4,95.0
2024-05-09,KE-NAI-006,20.9,31.5,26.2,90.3,95.0
2024-05-10,KE-NAI-006,22.8,30.7,26.8,76.9,95.0
2024-05-11,KE-NAI-006,20.2,27.7,24.0,0.0,70.0
2024-05-12,KE-NAI-006,20.7,27.6,24.2,110.7,95.0
2024-05-13,KE-NAI-006,20.1,28.2,24.2,0.0,77.7
2024-05-14,KE-NAI-006,20.2,26.5,23.4,0.0,76.8
2024-05-15,KE-NAI-006,22.5,29.7,26.1,78.6,95.0
2024-05-16,KE-NAI-006,19.3,30.1,24.7,153.3,95.0
2024-05-17,KE-NAI-006,19.5,26.7,23.1,37.1,92.6
2024-05-18,KE-NAI-006,20.1,26.9,23.5,0.0,65.6
2024-05-19,KE-NAI-006,20.2,29.6,24.9,0.0,73.0
2024-05-20,KE-NAI-006,15.4,27.2,21.3,0.0,77.4
2024-05-21,KE-NAI-006,19.4,26.8,23.1,158.9,94.2
2024-05-22,KE-NAI-006,17.8,27.6,22.7,0.0,74.9
2024-05-23,KE-NAI-006,19.5,31.1,25.3,97.2,95.0
2024-05-24,KE-NAI-006,19.0,28.2,23.6,0.0,79.6
2024-05-25,KE-NAI-006,17.9,29.0,23.4,247.8,95.0
2024-05-26,KE-NAI-006,20.4,28.5,24.4,0.0,71.9
2024-05-27,KE-NAI-006,18.2,28.8,23.5,0.0,75.5
2024-05-28,KE-NAI-006,20.4,28.8,24.6,99.4,95.0
2024-05-29,KE-NAI-006,16.8,28.3,22.6,0.0,72.4
2024-05-30,KE-NAI-006,18.2,27.8,23.0,0.0,80.6
2024-05-31,KE-NAI-006,17.2,28.4,22.8,67.3,88.2
2024-06-01,KE-NAI-006,18.8,27.9,23.4,0.0,49.1
2024-06-02,KE-NAI-006,19.3,25.7,22.5,0.0,54.8
2024-06-03,KE-NAI-006,17.3,23.6,20.5,0.0,55.4
2024-06-04,KE-NAI-006,19.1,25.4,22.2,29.7,68.7
2024-06-05,KE-NAI-006,16.6,25.8,21.2,0.0,55.2
2024-06-06,KE-NAI-006,16.4,27.0,21.7,0.0,54.5
2024-06-07,KE-NAI-006,17.0,27.5,22.2,0.0,53.8
2024-06-08,KE-NAI-006,18.4,28.1,23.3,0.0,48.7
2024-06-09,KE-NAI-006,17.5,27.6,22.6,0.0,54.0
2024-06-10,KE-NAI-006,15.7,24.2,20.0,0.0,53.8
2024-06-11,KE-NAI-006,19.0,28.9,24.0,0.0,52.0
2024-06-12,KE-NAI-006,17.3,23.5,20.4,0.0,55.7
2024-06-13,KE-NAI-006,18.4,25.7,22.0,19.3,57.3
2024-06-14,KE-NAI-006,18.0,26.0,22.0,0.0,56.1
2024-06-15,KE-NAI-006,17.1,24.1,20.6,0.0,41.4
2024-06-16,KE-NAI-006,16.8,24.5,20.7,0.0,51.3
2024-06-17,KE-NAI-006,17.0,26.7,21.8,0.0,53.7
